xmin,xmax,xmid,count,density,n
3.2,3.4000000000000004,3.3000000000000003,1,0.0014343086632243247,3486
3.4000000000000004,3.6,3.5,3,0.004302925989672983,3486
3.6,3.8000000000000003,3.7,18,0.025817555938037844,3486
3.8000000000000003,4,3.9000000000000004,55,0.07888697647733803,3486
4,4.2,4.1,81,0.1161790017211703,3486
4.2,4.4,4.300000000000001,170,0.2438324727481352,3486
4.4,4.6000000000000005,4.5,220,0.3155479059093514,3486
4.6000000000000005,4.800000000000001,4.700000000000001,249,0.3571428571428568,3486
4.800000000000001,5,4.9,283,0.40590935169248565,3486
5,5.200000000000001,5.1000000000000005,264,0.37865748709122005,3486
5.200000000000001,5.4,5.300000000000001,219,0.3141135972461285,3486
5.4,5.6000000000000005,5.5,172,0.24670109007458382,3486
5.6000000000000005,5.800000000000001,5.700000000000001,193,0.2768215720022946,3486
5.800000000000001,6.000000000000001,5.9,235,0.3370625358577163,3486
6.000000000000001,6.200000000000001,6.100000000000001,352,0.5048766494549622,3486
6.200000000000001,6.4,6.300000000000001,346,0.4962707974756185,3486
6.4,6.600000000000001,6.500000000000001,188,0.26965002868617183,3486
6.600000000000001,6.800000000000001,6.700000000000001,91,0.1305220883534141,3486
6.800000000000001,7.000000000000001,6.9,98,0.14056224899598382,3486
7.000000000000001,7.200000000000001,7.100000000000001,75,0.10757314974182434,3486
7.200000000000001,7.400000000000001,7.300000000000001,59,0.08462421113023515,3486
7.400000000000001,7.600000000000001,7.500000000000002,44,0.06310958118187028,3486
7.600000000000001,7.800000000000001,7.700000000000001,13,0.018646012621916303,3486
7.800000000000001,8,7.9,14,0.02008032128514063,3486
8,8.200000000000001,8.100000000000001,14,0.020080321285140455,3486
8.200000000000001,8.400000000000002,8.3,6,0.00860585197934591,3486
8.400000000000002,8.600000000000001,8.500000000000002,7,0.010040160642570316,3486
8.600000000000001,8.8,8.700000000000001,7,0.010040160642570316,3486
8.8,9,8.9,6,0.008605851979345986,3486
9,9.200000000000001,9.100000000000001,2,0.0028686173264486367,3486
9.200000000000001,9.400000000000002,9.3,0,0,3486
9.400000000000002,9.600000000000001,9.500000000000002,1,0.001434308663224331,3486
