xmin,xmax,xmid,count,density,n
2.8000000000000003,3.0000000000000004,2.9000000000000004,1,0.014792899408284009,338
3.0000000000000004,3.2,3.1000000000000005,5,0.07396449704142022,338
3.2,3.4000000000000004,3.3000000000000003,21,0.3106508875739642,338
3.4000000000000004,3.6000000000000005,3.5000000000000004,34,0.5029585798816563,338
3.6000000000000005,3.8000000000000003,3.7,30,0.4437869822485213,338
3.8000000000000003,4,3.9000000000000004,40,0.5917159763313617,338
4,4.2,4.1,24,0.3550295857988162,338
4.2,4.4,4.300000000000001,22,0.3254437869822482,338
4.4,4.6000000000000005,4.5,19,0.28106508875739616,338
4.6000000000000005,4.800000000000001,4.700000000000001,13,0.19230769230769212,338
4.800000000000001,5,4.9,15,0.22189349112426113,338
5,5.200000000000001,5.1000000000000005,8,0.11834319526627156,338
5.200000000000001,5.4,5.300000000000001,9,0.13313609467455667,338
5.4,5.6000000000000005,5.5,7,0.10355029585798807,338
5.6000000000000005,5.800000000000001,5.700000000000001,10,0.1479289940828401,338
5.800000000000001,6,5.9,5,0.07396449704142037,338
6,6.200000000000001,6.1000000000000005,12,0.17751479289940733,338
6.200000000000001,6.4,6.300000000000001,10,0.14792899408284074,338
6.4,6.6000000000000005,6.5,9,0.1331360946745561,338
6.6000000000000005,6.800000000000001,6.700000000000001,8,0.11834319526627207,338
6.800000000000001,7,6.9,5,0.07396449704142037,338
7,7.200000000000001,7.1000000000000005,5,0.07396449704141972,338
7.200000000000001,7.4,7.300000000000001,5,0.07396449704142037,338
7.4,7.600000000000001,7.500000000000001,8,0.11834319526627156,338
7.600000000000001,7.800000000000001,7.700000000000001,0,0,338
7.800000000000001,8,7.9,4,0.0591715976331363,338
8,8.200000000000001,8.100000000000001,1,0.014792899408283945,338
8.200000000000001,8.4,8.3,3,0.04437869822485222,338
8.4,8.600000000000001,8.5,1,0.014792899408283945,338
8.600000000000001,8.8,8.700000000000001,1,0.014792899408284075,338
8.8,9,8.9,0,0,338
9,9.200000000000001,9.100000000000001,0,0,338
9.200000000000001,9.4,9.3,1,0.014792899408284075,338
9.4,9.600000000000001,9.5,1,0.014792899408283945,338
9.600000000000001,9.8,9.700000000000001,1,0.014792899408284075,338
