xmin,xmax,xmid,count,density,n
3.4000000000000004,3.5000000000000004,3.45,2,0.059171597633136036,338
3.5000000000000004,3.6000000000000005,3.5500000000000007,14,0.4142011834319523,338
3.6000000000000005,3.7,3.6500000000000004,18,0.5325443786982267,338
3.7,3.8000000000000003,3.75,26,0.7692307692307685,338
3.8000000000000003,3.9000000000000004,3.8500000000000005,47,1.3905325443786969,338
3.9000000000000004,4,3.95,37,1.0946745562130216,338
4,4.1000000000000005,4.050000000000001,18,0.532544378698222,338
4.1000000000000005,4.2,4.15,30,0.8875739644970445,338
4.2,4.300000000000001,4.25,35,1.035502958579876,338
4.300000000000001,4.4,4.3500000000000005,22,0.6508875739644993,338
4.4,4.5,4.45,19,0.5621301775147949,338
4.5,4.6000000000000005,4.550000000000001,19,0.5621301775147899,338
4.6000000000000005,4.7,4.65,11,0.32544378698224963,338
4.7,4.800000000000001,4.75,12,0.35502958579881466,338
4.800000000000001,4.9,4.8500000000000005,6,0.17751479289940889,338
4.9,5,4.95,7,0.20710059171597706,338
5,5.1000000000000005,5.050000000000001,5,0.14792899408283944,338
5.1000000000000005,5.2,5.15,2,0.0591715976331363,338
5.2,5.300000000000001,5.25,1,0.02958579881656789,338
5.300000000000001,5.4,5.3500000000000005,0,0,338
5.4,5.5,5.45,1,0.02958579881656815,338
5.5,5.6000000000000005,5.550000000000001,1,0.02958579881656789,338
5.6000000000000005,5.700000000000001,5.65,0,0,338
5.700000000000001,5.800000000000001,5.750000000000001,2,0.0591715976331363,338
5.800000000000001,5.9,5.8500000000000005,2,0.0591715976331363,338
5.9,6,5.95,0,0,338
6,6.1000000000000005,6.050000000000001,0,0,338
6.1000000000000005,6.200000000000001,6.15,0,0,338
6.200000000000001,6.300000000000001,6.250000000000001,0,0,338
6.300000000000001,6.4,6.3500000000000005,1,0.02958579881656815,338
