xmin,xmax,xmid,count,density,n
3.6,3.8000000000000003,3.7,5,0.007171543316121623,3486
3.8000000000000003,4,3.9000000000000004,8,0.011474469305794623,3486
4,4.2,4.1,14,0.020080321285140545,3486
4.2,4.4,4.300000000000001,19,0.02725186460126217,3486
4.4,4.6,4.5,38,0.054503729202524574,3486
4.6,4.800000000000001,4.7,60,0.0860585197934591,3486
4.800000000000001,5,4.9,51,0.07314974182444088,3486
5,5.2,5.1,76,0.10900745840504868,3486
5.2,5.4,5.300000000000001,70,0.10040160642570273,3486
5.4,5.6,5.5,89,0.12765347102696545,3486
5.6,5.800000000000001,5.7,75,0.10757314974182387,3486
5.800000000000001,6,5.9,70,0.10040160642570317,3486
6,6.2,6.1,37,0.053069420539300013,3486
6.2,6.4,6.300000000000001,24,0.03442340791738379,3486
6.4,6.6,6.5,17,0.024383247274813627,3486
6.6,6.800000000000001,6.7,15,0.021514629948364776,3486
6.800000000000001,7,6.9,37,0.05306942053930024,3486
7,7.2,7.1,69,0.0989672977624784,3486
7.2,7.4,7.300000000000001,49,0.07028112449799191,3486
7.4,7.6,7.5,61,0.08749282845668419,3486
7.6,7.800000000000001,7.7,75,0.10757314974182387,3486
7.800000000000001,8,7.9,56,0.08032128514056253,3486
8,8.200000000000001,8.100000000000001,47,0.06741250717154296,3486
8.200000000000001,8.4,8.3,66,0.09466437177280584,3486
8.4,8.6,8.5,58,0.08318990246701119,3486
8.6,8.8,8.7,94,0.13482501434308591,3486
8.8,9,8.9,89,0.12765347102696545,3486
9,9.200000000000001,9.100000000000001,146,0.20940906483075047,3486
9.200000000000001,9.4,9.3,236,0.3384968445209421,3486
9.4,9.6,9.5,296,0.42455536431440194,3486
9.6,9.8,9.7,561,0.8046471600688425,3486
9.8,10,9.9,688,0.9868043602983396,3486
10,10.200000000000001,10.100000000000001,184,0.26391279403327456,3486
10.200000000000001,10.4,10.3,6,0.008605851979345986,3486
