xmin,xmax,xmid,count,density,n
2.8000000000000003,3.0000000000000004,2.9000000000000004,2,0.0028686173264486493,3486
3.0000000000000004,3.2,3.1000000000000005,9,0.012908777969018952,3486
3.2,3.4000000000000004,3.3000000000000003,16,0.022948938611589195,3486
3.4000000000000004,3.6,3.5,27,0.038726333907056855,3486
3.6,3.8000000000000003,3.7,64,0.09179575444635678,3486
3.8000000000000003,4,3.9000000000000004,85,0.12191623637406787,3486
4,4.2,4.1,142,0.2036718301778541,3486
4.2,4.4,4.300000000000001,212,0.3040734366035568,3486
4.4,4.6,4.5,267,0.38296041308089634,3486
4.6,4.8,4.699999999999999,336,0.48192771084337305,3486
4.8,5,4.9,403,0.5780263912794028,3486
5,5.2,5.1,351,0.5034423407917379,3486
5.2,5.4,5.300000000000001,335,0.48049340218014874,3486
5.4,5.6,5.5,340,0.48766494549627254,3486
5.6,5.8,5.699999999999999,357,0.5120481927710839,3486
5.8,6,5.9,254,0.36431440045897845,3486
6,6.2,6.1,117,0.167814113597246,3486
6.2,6.4,6.300000000000001,87,0.12478485370051624,3486
6.4,6.6,6.5,35,0.050200803212851586,3486
6.6,6.8,6.699999999999999,22,0.03155479059093514,3486
6.8,7,6.9,14,0.020080321285140545,3486
7,7.199999999999999,7.1,6,0.008605851979345986,3486
7.199999999999999,7.4,7.3,2,0.0028686173264486367,3486
7.4,7.6,7.5,2,0.002868617326448662,3486
7.6,7.800000000000001,7.7,0,0,3486
7.800000000000001,8,7.9,1,0.001434308663224331,3486
