xmin,xmax,xmid,count,density,n
3.2,3.4000000000000004,3.3000000000000003,2,0.0028686173264486493,3486
3.4000000000000004,3.6,3.5,3,0.004302925989672983,3486
3.6,3.8000000000000003,3.7,12,0.017211703958691895,3486
3.8000000000000003,4,3.9000000000000004,14,0.02008032128514059,3486
4,4.2,4.1,24,0.03442340791738379,3486
4.2,4.4,4.300000000000001,29,0.041594951233505414,3486
4.4,4.6000000000000005,4.5,20,0.02868617326448649,3486
4.6000000000000005,4.800000000000001,4.700000000000001,41,0.058806655192197306,3486
4.800000000000001,5,4.9,64,0.09179575444635718,3486
5,5.2,5.1,54,0.07745266781411353,3486
5.2,5.4,5.300000000000001,97,0.1391279403327595,3486
5.4,5.6000000000000005,5.5,113,0.1620768789443487,3486
5.6000000000000005,5.800000000000001,5.700000000000001,120,0.17211703958691896,3486
5.800000000000001,6,5.9,119,0.17068273092369537,3486
6,6.2,6.1,94,0.13482501434308652,3486
6.2,6.4,6.300000000000001,79,0.11331038439472164,3486
6.4,6.6000000000000005,6.5,38,0.05450372920252434,3486
6.6000000000000005,6.800000000000001,6.700000000000001,40,0.05737234652897298,3486
6.800000000000001,7,6.9,29,0.041594951233505595,3486
7,7.2,7.1,46,0.06597819850831893,3486
7.2,7.4,7.300000000000001,55,0.07888697647733785,3486
7.4,7.6000000000000005,7.5,76,0.10900745840504868,3486
7.6000000000000005,7.800000000000001,7.700000000000001,90,0.12908777969018922,3486
7.800000000000001,8,7.9,101,0.14486517498565743,3486
8,8.2,8.1,121,0.17355134825014404,3486
8.2,8.4,8.3,142,0.2036718301778532,3486
8.4,8.600000000000001,8.5,153,0.21944922547332069,3486
8.600000000000001,8.8,8.700000000000001,199,0.28542742398164184,3486
8.8,9,8.9,270,0.38726333907056937,3486
9,9.2,9.1,378,0.542168674698797,3486
9.2,9.4,9.3,504,0.7228915662650565,3486
9.4,9.600000000000001,9.5,311,0.446069994262763,3486
9.600000000000001,9.8,9.700000000000001,48,0.06884681583476789,3486
