xmin,xmax,xmid,count,density,n
3.4000000000000004,3.6000000000000005,3.5000000000000004,2,0.029585798816568018,338
3.6000000000000005,3.8000000000000003,3.7,7,0.1035502958579883,338
3.8000000000000003,4,3.9000000000000004,11,0.16272189349112448,338
4,4.2,4.1,21,0.3106508875739642,338
4.2,4.4,4.300000000000001,29,0.42899408284023627,338
4.4,4.6000000000000005,4.5,32,0.4733727810650883,338
4.6000000000000005,4.800000000000001,4.700000000000001,41,0.6065088757396444,338
4.800000000000001,5,4.9,33,0.48816568047337444,338
5,5.2,5.1,37,0.5473372781065083,338
5.2,5.4,5.300000000000001,17,0.25147928994082813,338
5.4,5.6000000000000005,5.5,34,0.5029585798816563,338
5.6000000000000005,5.800000000000001,5.700000000000001,15,0.22189349112426013,338
5.800000000000001,6,5.9,15,0.22189349112426113,338
6,6.200000000000001,6.1000000000000005,9,0.1331360946745555,338
6.200000000000001,6.4,6.300000000000001,8,0.1183431952662726,338
6.4,6.6000000000000005,6.5,4,0.059171597633136036,338
6.6000000000000005,6.800000000000001,6.700000000000001,5,0.07396449704142005,338
6.800000000000001,7,6.9,5,0.07396449704142037,338
7,7.200000000000001,7.1000000000000005,4,0.05917159763313578,338
7.200000000000001,7.4,7.300000000000001,3,0.04437869822485222,338
7.4,7.6000000000000005,7.5,1,0.014792899408284009,338
7.6000000000000005,7.800000000000001,7.700000000000001,1,0.014792899408284009,338
7.800000000000001,8,7.9,1,0.014792899408284075,338
8,8.200000000000001,8.100000000000001,2,0.02958579881656789,338
8.200000000000001,8.4,8.3,1,0.014792899408284075,338
