xmin,xmax,xmid,count,density,n
2.8000000000000003,3.0000000000000004,2.9000000000000004,2,0.029585798816568018,338
3.0000000000000004,3.2,3.1000000000000005,8,0.11834319526627235,338
3.2,3.4000000000000004,3.3000000000000003,28,0.4142011834319523,338
3.4000000000000004,3.6000000000000005,3.5000000000000004,23,0.34023668639053223,338
3.6000000000000005,3.8000000000000003,3.7,28,0.4142011834319532,338
3.8000000000000003,4,3.9000000000000004,22,0.32544378698224896,338
4,4.2,4.1,33,0.48816568047337233,338
4.2,4.4,4.300000000000001,23,0.34023668639053223,338
4.4,4.6000000000000005,4.5,34,0.5029585798816563,338
4.6000000000000005,4.800000000000001,4.700000000000001,32,0.4733727810650883,338
4.800000000000001,5,4.9,25,0.36982248520710187,338
5,5.200000000000001,5.1000000000000005,17,0.251479289940827,338
5.200000000000001,5.4,5.300000000000001,13,0.19230769230769298,338
5.4,5.6000000000000005,5.5,9,0.1331360946745561,338
5.6000000000000005,5.800000000000001,5.700000000000001,9,0.1331360946745561,338
5.800000000000001,6,5.9,10,0.14792899408284074,338
6,6.200000000000001,6.1000000000000005,4,0.05917159763313578,338
6.200000000000001,6.4,6.300000000000001,2,0.02958579881656815,338
6.4,6.6000000000000005,6.5,5,0.07396449704142005,338
6.6000000000000005,6.800000000000001,6.700000000000001,1,0.014792899408284009,338
6.800000000000001,7,6.9,3,0.04437869822485222,338
7,7.200000000000001,7.1000000000000005,3,0.04437869822485183,338
7.200000000000001,7.4,7.300000000000001,0,0,338
7.4,7.600000000000001,7.500000000000001,2,0.02958579881656789,338
7.600000000000001,7.800000000000001,7.700000000000001,1,0.014792899408284075,338
7.800000000000001,8,7.9,0,0,338
8,8.200000000000001,8.100000000000001,1,0.014792899408283945,338
