xmin,xmax,xmid,count,density,n
3.2,3.4000000000000004,3.3000000000000003,3,0.004302925989672974,3486
3.4000000000000004,3.6,3.5,33,0.04733218588640282,3486
3.6,3.8000000000000003,3.7,81,0.1161790017211703,3486
3.8000000000000003,4,3.9000000000000004,116,0.16637980493402205,3486
4,4.2,4.1,109,0.1563396442914514,3486
4.2,4.4,4.300000000000001,181,0.25960986804360275,3486
4.4,4.6000000000000005,4.5,168,0.24096385542168652,3486
4.6000000000000005,4.800000000000001,4.700000000000001,212,0.3040734366035568,3486
4.800000000000001,5,4.9,200,0.2868617326448662,3486
5,5.2,5.1,282,0.4044750430292595,3486
5.2,5.4,5.300000000000001,287,0.41164658634538115,3486
5.4,5.6000000000000005,5.5,348,0.499139414802065,3486
5.6000000000000005,5.800000000000001,5.700000000000001,291,0.4173838209982785,3486
5.800000000000001,6,5.9,180,0.25817555938037956,3486
6,6.2,6.1,108,0.15490533562822706,3486
6.2,6.4,6.300000000000001,94,0.13482501434308652,3486
6.4,6.6000000000000005,6.5,60,0.08605851979345948,3486
6.6000000000000005,6.800000000000001,6.700000000000001,45,0.06454388984509461,3486
6.800000000000001,7,6.9,32,0.04589787722317859,3486
7,7.2,7.1,49,0.07028112449799191,3486
7.2,7.4,7.300000000000001,60,0.08605851979345948,3486
7.4,7.6000000000000005,7.5,98,0.14056224899598382,3486
7.6000000000000005,7.800000000000001,7.700000000000001,117,0.167814113597246,3486
7.800000000000001,8,7.9,127,0.18215720022949003,3486
8,8.2,8.1,124,0.17785427423981703,3486
8.2,8.4,8.3,61,0.08749282845668342,3486
8.4,8.600000000000001,8.5,19,0.027251864601262048,3486
8.600000000000001,8.8,8.700000000000001,1,0.001434308663224331,3486
