xmin,xmax,xmid,count,density,n
3.4000000000000004,3.6000000000000005,3.5000000000000004,28,0.04016064257028109,3486
3.6000000000000005,3.8000000000000003,3.7,107,0.1534710269650031,3486
3.8000000000000003,4,3.9000000000000004,94,0.13482501434308683,3486
4,4.2,4.1,108,0.15490533562822706,3486
4.2,4.4,4.300000000000001,139,0.19936890418818112,3486
4.4,4.6000000000000005,4.5,156,0.22375215146299465,3486
4.6000000000000005,4.800000000000001,4.700000000000001,172,0.24670109007458382,3486
4.800000000000001,5,4.9,195,0.2796901893287445,3486
5,5.2,5.1,209,0.2997705106138838,3486
5.2,5.4,5.300000000000001,271,0.38869764773379195,3486
5.4,5.6000000000000005,5.5,288,0.4130808950086055,3486
5.6000000000000005,5.800000000000001,5.700000000000001,377,0.5407343660355703,3486
5.800000000000001,6,5.9,294,0.4216867469879533,3486
6,6.200000000000001,6.1000000000000005,166,0.23809523809523683,3486
6.200000000000001,6.4,6.300000000000001,144,0.20654044750430364,3486
6.4,6.6000000000000005,6.5,98,0.14056224899598382,3486
6.6000000000000005,6.800000000000001,6.700000000000001,79,0.11331038439472164,3486
6.800000000000001,7,6.9,83,0.11904761904761947,3486
7,7.200000000000001,7.1000000000000005,108,0.15490533562822636,3486
7.200000000000001,7.4,7.300000000000001,104,0.14916810097533043,3486
7.4,7.6000000000000005,7.5,85,0.1219162363740676,3486
7.6000000000000005,7.800000000000001,7.700000000000001,60,0.08605851979345948,3486
7.800000000000001,8,7.9,56,0.08032128514056253,3486
8,8.200000000000001,8.100000000000001,30,0.04302925989672955,3486
8.200000000000001,8.4,8.3,20,0.02868617326448662,3486
8.4,8.600000000000001,8.5,11,0.0157773952954675,3486
8.600000000000001,8.8,8.700000000000001,4,0.005737234652897324,3486
