xmin,xmax,xmid,count,density,n
3.2,3.4000000000000004,3.3000000000000003,4,0.059171597633136036,338
3.4000000000000004,3.6,3.5,17,0.25147928994082874,338
3.6,3.8000000000000003,3.7,33,0.48816568047337233,338
3.8000000000000003,4,3.9000000000000004,51,0.7544378698224862,338
4,4.2,4.1,51,0.7544378698224845,338
4.2,4.4,4.300000000000001,41,0.6065088757396444,338
4.4,4.6000000000000005,4.5,26,0.38461538461538425,338
4.6000000000000005,4.800000000000001,4.700000000000001,30,0.44378698224852026,338
4.800000000000001,5,4.9,24,0.35502958579881777,338
5,5.2,5.1,11,0.1627218934911241,338
5.2,5.4,5.300000000000001,10,0.1479289940828401,338
5.4,5.6000000000000005,5.5,9,0.1331360946745561,338
5.6000000000000005,5.800000000000001,5.700000000000001,8,0.11834319526627207,338
5.800000000000001,6,5.9,7,0.10355029585798853,338
6,6.2,6.1,4,0.059171597633136036,338
6.2,6.4,6.300000000000001,1,0.014792899408284009,338
6.4,6.6000000000000005,6.5,3,0.04437869822485203,338
6.6000000000000005,6.800000000000001,6.700000000000001,1,0.014792899408284009,338
6.800000000000001,7,6.9,2,0.02958579881656815,338
7,7.2,7.1,2,0.029585798816568018,338
7.2,7.4,7.300000000000001,2,0.029585798816568018,338
7.4,7.6000000000000005,7.5,0,0,338
7.6000000000000005,7.800000000000001,7.700000000000001,1,0.014792899408284009,338
