antigen,site,bin_id,xmin,xmax,count
DENV2 NS1,Senegal,24,8.852343988620618,9.10948470484636,13
DENV2 NS1,Senegal,25,9.10948470484636,9.366625421072097,3
DENV2 NS1,Senegal,26,9.366625421072097,9.623766137297839,0
DENV2 NS1,Senegal,27,9.623766137297839,9.880906853523578,0
DENV2 NS1,Senegal,28,9.880906853523578,10.138047569749318,0
DENV2 NS1,Senegal,29,10.138047569749318,10.39518828597506,0
DENV2 NS1,Senegal,30,10.39518828597506,10.6523290022008,0
DENV2 VLP,French Guiana,1,2.938107515428592,3.195248231654332,0
DENV2 VLP,French Guiana,2,3.195248231654332,3.4523889478800722,0
DENV2 VLP,French Guiana,3,3.4523889478800722,3.709529664105813,0
DENV2 VLP,French Guiana,4,3.709529664105813,3.9666703803315526,0
DENV2 VLP,French Guiana,5,3.9666703803315526,4.223811096557293,2
DENV2 VLP,French Guiana,6,4.223811096557293,4.480951812783033,0
DENV2 VLP,French Guiana,7,4.480951812783033,4.738092529008774,1
DENV2 VLP,French Guiana,8,4.738092529008774,4.995233245234514,0
DENV2 VLP,French Guiana,9,4.995233245234514,5.252373961460254,1
DENV2 VLP,French Guiana,10,5.252373961460254,5.509514677685994,1
DENV2 VLP,French Guiana,11,5.509514677685994,5.766655393911734,3
DENV2 VLP,French Guiana,12,5.766655393911734,6.023796110137475,3
DENV2 VLP,French Guiana,13,6.023796110137475,6.280936826363215,5
DENV2 VLP,French Guiana,14,6.280936826363215,6.5380775425889555,5
DENV2 VLP,French Guiana,15,6.5380775425889555,6.795218258814696,3
DENV2 VLP,French Guiana,16,6.795218258814696,7.052358975040436,5
DENV2 VLP,French Guiana,17,7.052358975040436,7.3094996912661765,10
DENV2 VLP,French Guiana,18,7.3094996912661765,7.566640407491916,6
DENV2 VLP,French Guiana,19,7.566640407491916,7.823781123717657,10
DENV2 VLP,French Guiana,20,7.823781123717657,8.080921839943397,7
DENV2 VLP,French Guiana,21,8.080921839943397,8.338062556169138,9
DENV2 VLP,French Guiana,22,8.338062556169138,8.595203272394876,10
DENV2 VLP,French Guiana,23,8.595203272394876,8.852343988620618,22
DENV2 VLP,French Guiana,24,8.852343988620618,9.10948470484636,22
DENV2 VLP,French Guiana,25,9.10948470484636,9.366625421072097,67
DENV2 VLP,French Guiana,26,9.366625421072097,9.623766137297839,82
DENV2 VLP,French Guiana,27,9.623766137297839,9.880906853523578,320
DENV2 VLP,French Guiana,28,9.880906853523578,10.138047569749318,190
DENV2 VLP,French Guiana,29,10.138047569749318,10.39518828597506,3
DENV2 VLP,French Guiana,30,10.39518828597506,10.6523290022008,0
DENV2 VLP,New Caledonia,1,2.938107515428592,3.195248231654332,0
DENV2 VLP,New Caledonia,2,3.195248231654332,3.4523889478800722,0
DENV2 VLP,New Caledonia,3,3.4523889478800722,3.709529664105813,0
DENV2 VLP,New Caledonia,4,3.709529664105813,3.9666703803315526,0
DENV2 VLP,New Caledonia,5,3.9666703803315526,4.223811096557293,0
DENV2 VLP,New Caledonia,6,4.223811096557293,4.480951812783033,6
DENV2 VLP,New Caledonia,7,4.480951812783033,4.738092529008774,13
DENV2 VLP,New Caledonia,8,4.738092529008774,4.995233245234514,15
DENV2 VLP,New Caledonia,9,4.995233245234514,5.252373961460254,25
DENV2 VLP,New Caledonia,10,5.252373961460254,5.509514677685994,16
DENV2 VLP,New Caledonia,11,5.509514677685994,5.766655393911734,6
DENV2 VLP,New Caledonia,12,5.766655393911734,6.023796110137475,14
DENV2 VLP,New Caledonia,13,6.023796110137475,6.280936826363215,5
DENV2 VLP,New Caledonia,14,6.280936826363215,6.5380775425889555,1
DENV2 VLP,New Caledonia,15,6.5380775425889555,6.795218258814696,0
DENV2 VLP,New Caledonia,16,6.795218258814696,7.052358975040436,0
DENV2 VLP,New Caledonia,17,7.052358975040436,7.3094996912661765,0
DENV2 VLP,New Caledonia,18,7.3094996912661765,7.566640407491916,6
DENV2 VLP,New Caledonia,19,7.566640407491916,7.823781123717657,6
DENV2 VLP,New Caledonia,20,7.823781123717657,8.080921839943397,2
DENV2 VLP,New Caledonia,21,8.080921839943397,8.338062556169138,13
DENV2 VLP,New Caledonia,22,8.338062556169138,8.595203272394876,11
DENV2 VLP,New Caledonia,23,8.595203272394876,8.852343988620618,12
DENV2 VLP,New Caledonia,24,8.852343988620618,9.10948470484636,16
DENV2 VLP,New Caledonia,25,9.10948470484636,9.366625421072097,44
DENV2 VLP,New Caledonia,26,9.366625421072097,9.623766137297839,67
DENV2 VLP,New Caledonia,27,9.623766137297839,9.880906853523578,165
DENV2 VLP,New Caledonia,28,9.880906853523578,10.138047569749318,157
DENV2 VLP,New Caledonia,29,10.138047569749318,10.39518828597506,0
DENV2 VLP,New Caledonia,30,10.39518828597506,10.6523290022008,0
DENV2 VLP,Peru,1,2.938107515428592,3.195248231654332,0
DENV2 VLP,Peru,2,3.195248231654332,3.4523889478800722,0
DENV2 VLP,Peru,3,3.4523889478800722,3.709529664105813,1
DENV2 VLP,Peru,4,3.709529664105813,3.9666703803315526,2
DENV2 VLP,Peru,5,3.9666703803315526,4.223811096557293,9
DENV2 VLP,Peru,6,4.223811096557293,4.480951812783033,12
DENV2 VLP,Peru,7,4.480951812783033,4.738092529008774,28
DENV2 VLP,Peru,8,4.738092529008774,4.995233245234514,21
DENV2 VLP,Peru,9,4.995233245234514,5.252373961460254,29
DENV2 VLP,Peru,10,5.252373961460254,5.509514677685994,24
DENV2 VLP,Peru,11,5.509514677685994,5.766655393911734,30
DENV2 VLP,Peru,12,5.766655393911734,6.023796110137475,33
DENV2 VLP,Peru,13,6.023796110137475,6.280936826363215,13
DENV2 VLP,Peru,14,6.280936826363215,6.5380775425889555,9
DENV2 VLP,Peru,15,6.5380775425889555,6.795218258814696,3
DENV2 VLP,Peru,16,6.795218258814696,7.052358975040436,1
DENV2 VLP,Peru,17,7.052358975040436,7.3094996912661765,4
DENV2 VLP,Peru,18,7.3094996912661765,7.566640407491916,15
DENV2 VLP,Peru,19,7.566640407491916,7.823781123717657,27
DENV2 VLP,Peru,20,7.823781123717657,8.080921839943397,22
DENV2 VLP,Peru,21,8.080921839943397,8.338062556169138,16
DENV2 VLP,Peru,22,8.338062556169138,8.595203272394876,12
DENV2 VLP,Peru,23,8.595203272394876,8.852343988620618,25
DENV2 VLP,Peru,24,8.852343988620618,9.10948470484636,29
DENV2 VLP,Peru,25,9.10948470484636,9.366625421072097,50
DENV2 VLP,Peru,26,9.366625421072097,9.623766137297839,92
DENV2 VLP,Peru,27,9.623766137297839,9.880906853523578,183
DENV2 VLP,Peru,28,9.880906853523578,10.138047569749318,172
DENV2 VLP,Peru,29,10.138047569749318,10.39518828597506,18
DENV2 VLP,Peru,30,10.39518828597506,10.6523290022008,0
DENV2 VLP,Senegal,1,2.938107515428592,3.195248231654332,0
DENV2 VLP,Senegal,2,3.195248231654332,3.4523889478800722,0
DENV2 VLP,Senegal,3,3.4523889478800722,3.709529664105813,2
DENV2 VLP,Senegal,4,3.709529664105813,3.9666703803315526,4
DENV2 VLP,Senegal,5,3.9666703803315526,4.223811096557293,8
DENV2 VLP,Senegal,6,4.223811096557293,4.480951812783033,18
DENV2 VLP,Senegal,7,4.480951812783033,4.738092529008774,21
DENV2 VLP,Senegal,8,4.738092529008774,4.995233245234514,30
DENV2 VLP,Senegal,9,4.995233245234514,5.252373961460254,36
DENV2 VLP,Senegal,10,5.252373961460254,5.509514677685994,69
DENV2 VLP,Senegal,11,5.509514677685994,5.766655393911734,59
DENV2 VLP,Senegal,12,5.766655393911734,6.023796110137475,42
DENV2 VLP,Senegal,13,6.023796110137475,6.280936826363215,19
DENV2 VLP,Senegal,14,6.280936826363215,6.5380775425889555,9
DENV2 VLP,Senegal,15,6.5380775425889555,6.795218258814696,11
DENV2 VLP,Senegal,16,6.795218258814696,7.052358975040436,47
DENV2 VLP,Senegal,17,7.052358975040436,7.3094996912661765,64
DENV2 VLP,Senegal,18,7.3094996912661765,7.566640407491916,51
DENV2 VLP,Senegal,19,7.566640407491916,7.823781123717657,48
DENV2 VLP,Senegal,20,7.823781123717657,8.080921839943397,35
DENV2 VLP,Senegal,21,8.080921839943397,8.338062556169138,31
DENV2 VLP,Senegal,22,8.338062556169138,8.595203272394876,49
DENV2 VLP,Senegal,23,8.595203272394876,8.852343988620618,66
DENV2 VLP,Senegal,24,8.852343988620618,9.10948470484636,62
DENV2 VLP,Senegal,25,9.10948470484636,9.366625421072097,106
DENV2 VLP,Senegal,26,9.366625421072097,9.623766137297839,148
DENV2 VLP,Senegal,27,9.623766137297839,9.880906853523578,162
DENV2 VLP,Senegal,28,9.880906853523578,10.138047569749318,22
DENV2 VLP,Senegal,29,10.138047569749318,10.39518828597506,0
DENV2 VLP,Senegal,30,10.39518828597506,10.6523290022008,0
DENV3 EDIII,French Guiana,1,2.938107515428592,3.195248231654332,0
DENV3 EDIII,French Guiana,2,3.195248231654332,3.4523889478800722,0
DENV3 EDIII,French Guiana,3,3.4523889478800722,3.709529664105813,0
DENV3 EDIII,French Guiana,4,3.709529664105813,3.9666703803315526,0
DENV3 EDIII,French Guiana,5,3.9666703803315526,4.223811096557293,2
DENV3 EDIII,French Guiana,6,4.223811096557293,4.480951812783033,2
DENV3 EDIII,French Guiana,7,4.480951812783033,4.738092529008774,11
DENV3 EDIII,French Guiana,8,4.738092529008774,4.995233245234514,18
DENV3 EDIII,French Guiana,9,4.995233245234514,5.252373961460254,33
DENV3 EDIII,French Guiana,10,5.252373961460254,5.509514677685994,75
DENV3 EDIII,French Guiana,11,5.509514677685994,5.766655393911734,95
DENV3 EDIII,French Guiana,12,5.766655393911734,6.023796110137475,104
DENV3 EDIII,French Guiana,13,6.023796110137475,6.280936826363215,100
DENV3 EDIII,French Guiana,14,6.280936826363215,6.5380775425889555,57
DENV3 EDIII,French Guiana,15,6.5380775425889555,6.795218258814696,25
DENV3 EDIII,French Guiana,16,6.795218258814696,7.052358975040436,39
DENV3 EDIII,French Guiana,17,7.052358975040436,7.3094996912661765,44
DENV3 EDIII,French Guiana,18,7.3094996912661765,7.566640407491916,49
DENV3 EDIII,French Guiana,19,7.566640407491916,7.823781123717657,48
DENV3 EDIII,French Guiana,20,7.823781123717657,8.080921839943397,24
DENV3 EDIII,French Guiana,21,8.080921839943397,8.338062556169138,23
DENV3 EDIII,French Guiana,22,8.338062556169138,8.595203272394876,11
DENV3 EDIII,French Guiana,23,8.595203272394876,8.852343988620618,11
DENV3 EDIII,French Guiana,24,8.852343988620618,9.10948470484636,2
DENV3 EDIII,French Guiana,25,9.10948470484636,9.366625421072097,8
DENV3 EDIII,French Guiana,26,9.366625421072097,9.623766137297839,2
DENV3 EDIII,French Guiana,27,9.623766137297839,9.880906853523578,1
DENV3 EDIII,French Guiana,28,9.880906853523578,10.138047569749318,1
DENV3 EDIII,French Guiana,29,10.138047569749318,10.39518828597506,2
DENV3 EDIII,French Guiana,30,10.39518828597506,10.6523290022008,0
DENV3 EDIII,New Caledonia,1,2.938107515428592,3.195248231654332,0
DENV3 EDIII,New Caledonia,2,3.195248231654332,3.4523889478800722,0
DENV3 EDIII,New Caledonia,3,3.4523889478800722,3.709529664105813,0
DENV3 EDIII,New Caledonia,4,3.709529664105813,3.9666703803315526,0
DENV3 EDIII,New Caledonia,5,3.9666703803315526,4.223811096557293,0
DENV3 EDIII,New Caledonia,6,4.223811096557293,4.480951812783033,2
DENV3 EDIII,New Caledonia,7,4.480951812783033,4.738092529008774,5
DENV3 EDIII,New Caledonia,8,4.738092529008774,4.995233245234514,26
DENV3 EDIII,New Caledonia,9,4.995233245234514,5.252373961460254,67
DENV3 EDIII,New Caledonia,10,5.252373961460254,5.509514677685994,106
DENV3 EDIII,New Caledonia,11,5.509514677685994,5.766655393911734,113
DENV3 EDIII,New Caledonia,12,5.766655393911734,6.023796110137475,99
DENV3 EDIII,New Caledonia,13,6.023796110137475,6.280936826363215,79
DENV3 EDIII,New Caledonia,14,6.280936826363215,6.5380775425889555,43
DENV3 EDIII,New Caledonia,15,6.5380775425889555,6.795218258814696,24
DENV3 EDIII,New Caledonia,16,6.795218258814696,7.052358975040436,17
DENV3 EDIII,New Caledonia,17,7.052358975040436,7.3094996912661765,10
DENV3 EDIII,New Caledonia,18,7.3094996912661765,7.566640407491916,4
DENV3 EDIII,New Caledonia,19,7.566640407491916,7.823781123717657,2
DENV3 EDIII,New Caledonia,20,7.823781123717657,8.080921839943397,1
DENV3 EDIII,New Caledonia,21,8.080921839943397,8.338062556169138,1
DENV3 EDIII,New Caledonia,22,8.338062556169138,8.595203272394876,0
DENV3 EDIII,New Caledonia,23,8.595203272394876,8.852343988620618,0
DENV3 EDIII,New Caledonia,24,8.852343988620618,9.10948470484636,0
DENV3 EDIII,New Caledonia,25,9.10948470484636,9.366625421072097,0
DENV3 EDIII,New Caledonia,26,9.366625421072097,9.623766137297839,1
DENV3 EDIII,New Caledonia,27,9.623766137297839,9.880906853523578,0
DENV3 EDIII,New Caledonia,28,9.880906853523578,10.138047569749318,0
DENV3 EDIII,New Caledonia,29,10.138047569749318,10.39518828597506,0
DENV3 EDIII,New Caledonia,30,10.39518828597506,10.6523290022008,0
DENV3 EDIII,Peru,1,2.938107515428592,3.195248231654332,0
DENV3 EDIII,Peru,2,3.195248231654332,3.4523889478800722,0
DENV3 EDIII,Peru,3,3.4523889478800722,3.709529664105813,0
DENV3 EDIII,Peru,4,3.709529664105813,3.9666703803315526,3
DENV3 EDIII,Peru,5,3.9666703803315526,4.223811096557293,5
DENV3 EDIII,Peru,6,4.223811096557293,4.480951812783033,16
DENV3 EDIII,Peru,7,4.480951812783033,4.738092529008774,49
DENV3 EDIII,Peru,8,4.738092529008774,4.995233245234514,84
DENV3 EDIII,Peru,9,4.995233245234514,5.252373961460254,132
DENV3 EDIII,Peru,10,5.252373961460254,5.509514677685994,133
DENV3 EDIII,Peru,11,5.509514677685994,5.766655393911734,132
DENV3 EDIII,Peru,12,5.766655393911734,6.023796110137475,104
DENV3 EDIII,Peru,13,6.023796110137475,6.280936826363215,79
DENV3 EDIII,Peru,14,6.280936826363215,6.5380775425889555,45
DENV3 EDIII,Peru,15,6.5380775425889555,6.795218258814696,30
DENV3 EDIII,Peru,16,6.795218258814696,7.052358975040436,21
DENV3 EDIII,Peru,17,7.052358975040436,7.3094996912661765,16
DENV3 EDIII,Peru,18,7.3094996912661765,7.566640407491916,14
DENV3 EDIII,Peru,19,7.566640407491916,7.823781123717657,4
DENV3 EDIII,Peru,20,7.823781123717657,8.080921839943397,8
DENV3 EDIII,Peru,21,8.080921839943397,8.338062556169138,3
DENV3 EDIII,Peru,22,8.338062556169138,8.595203272394876,0
DENV3 EDIII,Peru,23,8.595203272394876,8.852343988620618,0
DENV3 EDIII,Peru,24,8.852343988620618,9.10948470484636,1
DENV3 EDIII,Peru,25,9.10948470484636,9.366625421072097,0
DENV3 EDIII,Peru,26,9.366625421072097,9.623766137297839,1
DENV3 EDIII,Peru,27,9.623766137297839,9.880906853523578,0
DENV3 EDIII,Peru,28,9.880906853523578,10.138047569749318,0
DENV3 EDIII,Peru,29,10.138047569749318,10.39518828597506,0
DENV3 EDIII,Peru,30,10.39518828597506,10.6523290022008,0
DENV3 EDIII,Senegal,1,2.938107515428592,3.195248231654332,0
DENV3 EDIII,Senegal,2,3.195248231654332,3.4523889478800722,1
DENV3 EDIII,Senegal,3,3.4523889478800722,3.709529664105813,0
DENV3 EDIII,Senegal,4,3.709529664105813,3.9666703803315526,4
DENV3 EDIII,Senegal,5,3.9666703803315526,4.223811096557293,16
DENV3 EDIII,Senegal,6,4.223811096557293,4.480951812783033,15
DENV3 EDIII,Senegal,7,4.480951812783033,4.738092529008774,14
DENV3 EDIII,Senegal,8,4.738092529008774,4.995233245234514,13
DENV3 EDIII,Senegal,9,4.995233245234514,5.252373961460254,27
DENV3 EDIII,Senegal,10,5.252373961460254,5.509514677685994,74
DENV3 EDIII,Senegal,11,5.509514677685994,5.766655393911734,209
DENV3 EDIII,Senegal,12,5.766655393911734,6.023796110137475,279
DENV3 EDIII,Senegal,13,6.023796110137475,6.280936826363215,266
DENV3 EDIII,Senegal,14,6.280936826363215,6.5380775425889555,128
DENV3 EDIII,Senegal,15,6.5380775425889555,6.795218258814696,67
DENV3 EDIII,Senegal,16,6.795218258814696,7.052358975040436,38
DENV3 EDIII,Senegal,17,7.052358975040436,7.3094996912661765,29
DENV3 EDIII,Senegal,18,7.3094996912661765,7.566640407491916,17
DENV3 EDIII,Senegal,19,7.566640407491916,7.823781123717657,8
DENV3 EDIII,Senegal,20,7.823781123717657,8.080921839943397,5
DENV3 EDIII,Senegal,21,8.080921839943397,8.338062556169138,5
DENV3 EDIII,Senegal,22,8.338062556169138,8.595203272394876,1
DENV3 EDIII,Senegal,23,8.595203272394876,8.852343988620618,1
DENV3 EDIII,Senegal,24,8.852343988620618,9.10948470484636,1
DENV3 EDIII,Senegal,25,9.10948470484636,9.366625421072097,1
DENV3 EDIII,Senegal,26,9.366625421072097,9.623766137297839,0
DENV3 EDIII,Senegal,27,9.623766137297839,9.880906853523578,0
DENV3 EDIII,Senegal,28,9.880906853523578,10.138047569749318,0
DENV3 EDIII,Senegal,29,10.138047569749318,10.39518828597506,0
DENV3 EDIII,Senegal,30,10.39518828597506,10.6523290022008,0
DENV3 NS1,French Guiana,1,2.938107515428592,3.195248231654332,0
DENV3 NS1,French Guiana,2,3.195248231654332,3.4523889478800722,0
DENV3 NS1,French Guiana,3,3.4523889478800722,3.709529664105813,6
DENV3 NS1,French Guiana,4,3.709529664105813,3.9666703803315526,14
DENV3 NS1,French Guiana,5,3.9666703803315526,4.223811096557293,30
DENV3 NS1,French Guiana,6,4.223811096557293,4.480951812783033,28
DENV3 NS1,French Guiana,7,4.480951812783033,4.738092529008774,22
DENV3 NS1,French Guiana,8,4.738092529008774,4.995233245234514,31
DENV3 NS1,French Guiana,9,4.995233245234514,5.252373961460254,22
DENV3 NS1,French Guiana,10,5.252373961460254,5.509514677685994,24
DENV3 NS1,French Guiana,11,5.509514677685994,5.766655393911734,35
DENV3 NS1,French Guiana,12,5.766655393911734,6.023796110137475,36
DENV3 NS1,French Guiana,13,6.023796110137475,6.280936826363215,22
DENV3 NS1,French Guiana,14,6.280936826363215,6.5380775425889555,23
DENV3 NS1,French Guiana,15,6.5380775425889555,6.795218258814696,13
DENV3 NS1,French Guiana,16,6.795218258814696,7.052358975040436,18
DENV3 NS1,French Guiana,17,7.052358975040436,7.3094996912661765,28
DENV3 NS1,French Guiana,18,7.3094996912661765,7.566640407491916,32
DENV3 NS1,French Guiana,19,7.566640407491916,7.823781123717657,39
DENV3 NS1,French Guiana,20,7.823781123717657,8.080921839943397,44
DENV3 NS1,French Guiana,21,8.080921839943397,8.338062556169138,46
DENV3 NS1,French Guiana,22,8.338062556169138,8.595203272394876,61
DENV3 NS1,French Guiana,23,8.595203272394876,8.852343988620618,93
DENV3 NS1,French Guiana,24,8.852343988620618,9.10948470484636,88
DENV3 NS1,French Guiana,25,9.10948470484636,9.366625421072097,29
DENV3 NS1,French Guiana,26,9.366625421072097,9.623766137297839,3
DENV3 NS1,French Guiana,27,9.623766137297839,9.880906853523578,0
DENV3 NS1,French Guiana,28,9.880906853523578,10.138047569749318,0
DENV3 NS1,French Guiana,29,10.138047569749318,10.39518828597506,0
DENV3 NS1,French Guiana,30,10.39518828597506,10.6523290022008,0
DENV3 NS1,New Caledonia,1,2.938107515428592,3.195248231654332,0
DENV3 NS1,New Caledonia,2,3.195248231654332,3.4523889478800722,0
DENV3 NS1,New Caledonia,3,3.4523889478800722,3.709529664105813,1
DENV3 NS1,New Caledonia,4,3.709529664105813,3.9666703803315526,16
DENV3 NS1,New Caledonia,5,3.9666703803315526,4.223811096557293,39
DENV3 NS1,New Caledonia,6,4.223811096557293,4.480951812783033,59
DENV3 NS1,New Caledonia,7,4.480951812783033,4.738092529008774,37
DENV3 NS1,New Caledonia,8,4.738092529008774,4.995233245234514,19
DENV3 NS1,New Caledonia,9,4.995233245234514,5.252373961460254,38
DENV3 NS1,New Caledonia,10,5.252373961460254,5.509514677685994,28
DENV3 NS1,New Caledonia,11,5.509514677685994,5.766655393911734,2
DENV3 NS1,New Caledonia,12,5.766655393911734,6.023796110137475,0
DENV3 NS1,New Caledonia,13,6.023796110137475,6.280936826363215,0
DENV3 NS1,New Caledonia,14,6.280936826363215,6.5380775425889555,0
DENV3 NS1,New Caledonia,15,6.5380775425889555,6.795218258814696,0
DENV3 NS1,New Caledonia,16,6.795218258814696,7.052358975040436,4
DENV3 NS1,New Caledonia,17,7.052358975040436,7.3094996912661765,14
DENV3 NS1,New Caledonia,18,7.3094996912661765,7.566640407491916,21
DENV3 NS1,New Caledonia,19,7.566640407491916,7.823781123717657,26
DENV3 NS1,New Caledonia,20,7.823781123717657,8.080921839943397,31
DENV3 NS1,New Caledonia,21,8.080921839943397,8.338062556169138,35
DENV3 NS1,New Caledonia,22,8.338062556169138,8.595203272394876,49
DENV3 NS1,New Caledonia,23,8.595203272394876,8.852343988620618,68
DENV3 NS1,New Caledonia,24,8.852343988620618,9.10948470484636,76
DENV3 NS1,New Caledonia,25,9.10948470484636,9.366625421072097,32
DENV3 NS1,New Caledonia,26,9.366625421072097,9.623766137297839,5
DENV3 NS1,New Caledonia,27,9.623766137297839,9.880906853523578,0
DENV3 NS1,New Caledonia,28,9.880906853523578,10.138047569749318,0
DENV3 NS1,New Caledonia,29,10.138047569749318,10.39518828597506,0
DENV3 NS1,New Caledonia,30,10.39518828597506,10.6523290022008,0
DENV3 NS1,Peru,1,2.938107515428592,3.195248231654332,0
DENV3 NS1,Peru,2,3.195248231654332,3.4523889478800722,18
DENV3 NS1,Peru,3,3.4523889478800722,3.709529664105813,83
DENV3 NS1,Peru,4,3.709529664105813,3.9666703803315526,94
DENV3 NS1,Peru,5,3.9666703803315526,4.223811096557293,62
DENV3 NS1,Peru,6,4.223811096557293,4.480951812783033,64
DENV3 NS1,Peru,7,4.480951812783033,4.738092529008774,44
DENV3 NS1,Peru,8,4.738092529008774,4.995233245234514,48
DENV3 NS1,Peru,9,4.995233245234514,5.252373961460254,44
DENV3 NS1,Peru,10,5.252373961460254,5.509514677685994,19
DENV3 NS1,Peru,11,5.509514677685994,5.766655393911734,15
DENV3 NS1,Peru,12,5.766655393911734,6.023796110137475,5
DENV3 NS1,Peru,13,6.023796110137475,6.280936826363215,10
DENV3 NS1,Peru,14,6.280936826363215,6.5380775425889555,8
DENV3 NS1,Peru,15,6.5380775425889555,6.795218258814696,9
DENV3 NS1,Peru,16,6.795218258814696,7.052358975040436,6
DENV3 NS1,Peru,17,7.052358975040436,7.3094996912661765,21
DENV3 NS1,Peru,18,7.3094996912661765,7.566640407491916,25
DENV3 NS1,Peru,19,7.566640407491916,7.823781123717657,35
DENV3 NS1,Peru,20,7.823781123717657,8.080921839943397,29
DENV3 NS1,Peru,21,8.080921839943397,8.338062556169138,33
DENV3 NS1,Peru,22,8.338062556169138,8.595203272394876,27
DENV3 NS1,Peru,23,8.595203272394876,8.852343988620618,48
DENV3 NS1,Peru,24,8.852343988620618,9.10948470484636,74
DENV3 NS1,Peru,25,9.10948470484636,9.366625421072097,38
DENV3 NS1,Peru,26,9.366625421072097,9.623766137297839,17
DENV3 NS1,Peru,27,9.623766137297839,9.880906853523578,2
DENV3 NS1,Peru,28,9.880906853523578,10.138047569749318,2
DENV3 NS1,Peru,29,10.138047569749318,10.39518828597506,0
DENV3 NS1,Peru,30,10.39518828597506,10.6523290022008,0
DENV3 NS1,Senegal,1,2.938107515428592,3.195248231654332,4
DENV3 NS1,Senegal,2,3.195248231654332,3.4523889478800722,43
DENV3 NS1,Senegal,3,3.4523889478800722,3.709529664105813,27
DENV3 NS1,Senegal,4,3.709529664105813,3.9666703803315526,7
DENV3 NS1,Senegal,5,3.9666703803315526,4.223811096557293,5
DENV3 NS1,Senegal,6,4.223811096557293,4.480951812783033,0
DENV3 NS1,Senegal,7,4.480951812783033,4.738092529008774,1
DENV3 NS1,Senegal,8,4.738092529008774,4.995233245234514,13
DENV3 NS1,Senegal,9,4.995233245234514,5.252373961460254,70
DENV3 NS1,Senegal,10,5.252373961460254,5.509514677685994,109
DENV3 NS1,Senegal,11,5.509514677685994,5.766655393911734,256
DENV3 NS1,Senegal,12,5.766655393911734,6.023796110137475,231
DENV3 NS1,Senegal,13,6.023796110137475,6.280936826363215,97
DENV3 NS1,Senegal,14,6.280936826363215,6.5380775425889555,65
DENV3 NS1,Senegal,15,6.5380775425889555,6.795218258814696,62
DENV3 NS1,Senegal,16,6.795218258814696,7.052358975040436,58
DENV3 NS1,Senegal,17,7.052358975040436,7.3094996912661765,47
DENV3 NS1,Senegal,18,7.3094996912661765,7.566640407491916,32
DENV3 NS1,Senegal,19,7.566640407491916,7.823781123717657,34
DENV3 NS1,Senegal,20,7.823781123717657,8.080921839943397,22
DENV3 NS1,Senegal,21,8.080921839943397,8.338062556169138,19
DENV3 NS1,Senegal,22,8.338062556169138,8.595203272394876,10
DENV3 NS1,Senegal,23,8.595203272394876,8.852343988620618,6
DENV3 NS1,Senegal,24,8.852343988620618,9.10948470484636,1
DENV3 NS1,Senegal,25,9.10948470484636,9.366625421072097,0
DENV3 NS1,Senegal,26,9.366625421072097,9.623766137297839,0
DENV3 NS1,Senegal,27,9.623766137297839,9.880906853523578,0
DENV3 NS1,Senegal,28,9.880906853523578,10.138047569749318,0
DENV3 NS1,Senegal,29,10.138047569749318,10.39518828597506,0
DENV3 NS1,Senegal,30,10.39518828597506,10.6523290022008,0
DENV3 VLP,French Guiana,1,2.938107515428592,3.195248231654332,0
DENV3 VLP,French Guiana,2,3.195248231654332,3.4523889478800722,0
DENV3 VLP,French Guiana,3,3.4523889478800722,3.709529664105813,0
DENV3 VLP,French Guiana,4,3.709529664105813,3.9666703803315526,0
DENV3 VLP,French Guiana,5,3.9666703803315526,4.223811096557293,0
DENV3 VLP,French Guiana,6,4.223811096557293,4.480951812783033,2
DENV3 VLP,French Guiana,7,4.480951812783033,4.738092529008774,1
DENV3 VLP,French Guiana,8,4.738092529008774,4.995233245234514,0
DENV3 VLP,French Guiana,9,4.995233245234514,5.252373961460254,1
DENV3 VLP,French Guiana,10,5.252373961460254,5.509514677685994,2
DENV3 VLP,French Guiana,11,5.509514677685994,5.766655393911734,2
DENV3 VLP,French Guiana,12,5.766655393911734,6.023796110137475,6
DENV3 VLP,French Guiana,13,6.023796110137475,6.280936826363215,8
DENV3 VLP,French Guiana,14,6.280936826363215,6.5380775425889555,7
DENV3 VLP,French Guiana,15,6.5380775425889555,6.795218258814696,2
DENV3 VLP,French Guiana,16,6.795218258814696,7.052358975040436,2
DENV3 VLP,French Guiana,17,7.052358975040436,7.3094996912661765,8
DENV3 VLP,French Guiana,18,7.3094996912661765,7.566640407491916,10
DENV3 VLP,French Guiana,19,7.566640407491916,7.823781123717657,10
DENV3 VLP,French Guiana,20,7.823781123717657,8.080921839943397,10
DENV3 VLP,French Guiana,21,8.080921839943397,8.338062556169138,14
DENV3 VLP,French Guiana,22,8.338062556169138,8.595203272394876,8
DENV3 VLP,French Guiana,23,8.595203272394876,8.852343988620618,25
DENV3 VLP,French Guiana,24,8.852343988620618,9.10948470484636,45
DENV3 VLP,French Guiana,25,9.10948470484636,9.366625421072097,42
DENV3 VLP,French Guiana,26,9.366625421072097,9.623766137297839,128
DENV3 VLP,French Guiana,27,9.623766137297839,9.880906853523578,263
DENV3 VLP,French Guiana,28,9.880906853523578,10.138047569749318,188
DENV3 VLP,French Guiana,29,10.138047569749318,10.39518828597506,3
DENV3 VLP,French Guiana,30,10.39518828597506,10.6523290022008,0
DENV3 VLP,New Caledonia,1,2.938107515428592,3.195248231654332,0
