antigen,site,age_cat,male,ymin,lower,middle,upper,ymax,n
DENV2 NS1,French Guiana,40-59,Female,3.8494158048555422,6.855568857093348,8.443902393345061,8.989685193681005,9.446536875335047,94
DENV2 NS1,French Guiana,40-59,Male,3.91129120857363,5.7271718937657194,7.83578827114486,8.823315269684173,9.484197376665715,227
DENV2 NS1,French Guiana,>59,Female,6.0884028398674745,6.96692170865361,7.845440577439744,8.723959446225878,9.602478315012013,2
DENV2 NS1,French Guiana,>59,Male,4.954219085414497,5.4883550361510895,7.3460404122678336,8.470121269065503,9.128772543171866,13
DENV2 NS1,New Caledonia,18-39,Female,4.214700739825691,5.159117583570244,6.442267132915747,8.647124137083537,9.8195258087201,156
DENV2 NS1,New Caledonia,18-39,Male,4.140738571269333,5.5360580257614584,8.112415633484469,8.864060776223305,9.536066813186364,100
DENV2 NS1,New Caledonia,40-59,Female,4.389359423874076,5.669938078645666,8.467115249600731,9.11853483198863,9.663017544751016,173
DENV2 NS1,New Caledonia,40-59,Male,4.089815789776832,5.721994825378823,8.077411481043828,8.863223644128073,9.811898566776572,131
DENV2 NS1,New Caledonia,>59,Female,5.649694011262472,7.969591131224075,8.72709363849864,8.847558341368813,9.597451787300791,25
DENV2 NS1,New Caledonia,>59,Male,4.486791059969178,7.11397670261776,8.489932461766871,9.05646077033856,9.520663346873713,15
DENV2 NS1,Peru,10-17,Female,3.2975419816571474,4.1494682801171825,4.892825444960071,6.131675939754251,9.343507845779254,80
DENV2 NS1,Peru,10-17,Male,3.5185326796102565,3.952723142537647,4.791744600692965,6.254452052753659,9.594769550909412,73
DENV2 NS1,Peru,18-39,Female,3.5387272834135324,4.872695743602004,7.728815529645559,8.959428809681585,9.92421799558464,219
DENV2 NS1,Peru,18-39,Male,3.766212567517175,4.935818474611764,7.357876571266809,8.96902856920632,9.74214861380148,76
DENV2 NS1,Peru,40-59,Female,3.6937853570841233,5.632879676210413,8.175812799859616,8.947696571595461,9.931492197743395,84
DENV2 NS1,Peru,40-59,Male,4.120337406769426,5.621508433527978,7.921579007877862,8.88715948504539,9.60951543334047,58
DENV2 NS1,Peru,5-9,Female,3.5279931022413793,3.8746673308445425,4.285588676335584,5.32304821588566,8.953889239995888,63
DENV2 NS1,Peru,5-9,Male,3.4471745758725,3.988703710388557,4.258420095949497,4.870036920663123,8.974358182612846,63
DENV2 NS1,Peru,<5,Female,3.384784539677259,3.892563368293052,4.457421341942108,4.976341937715267,9.278959049923962,23
DENV2 NS1,Peru,<5,Male,3.371558375513226,3.863125991858849,4.080705897419612,5.047711137062345,9.4346263343917,33
DENV2 NS1,Peru,>59,Female,4.149698768906564,5.918976454707516,8.107672704169154,8.834474852310358,9.639651337250683,50
DENV2 NS1,Peru,>59,Male,4.3114681243234045,5.751136881473391,8.422154784141409,9.062839996796566,9.617664699736569,58
DENV2 NS1,Senegal,10-17,Female,4.977160961121819,5.572630381007772,5.845266357608875,6.003556580416537,8.422817778270737,154
DENV2 NS1,Senegal,10-17,Male,5.1272048793971505,5.602881162542167,5.7954781003327,6.019334469007151,8.44100579692985,126
DENV2 NS1,Senegal,18-39,Female,3.6702057331229376,5.937007720811648,6.345462296001278,7.377373572594596,9.060911721967493,234
DENV2 NS1,Senegal,18-39,Male,5.233030403200999,5.942422269562549,6.33993666450142,7.075159159567754,9.042964785659109,125
DENV2 NS1,Senegal,40-59,Female,5.402883208489425,6.556175827099608,7.378709992627661,7.925996886174543,9.30069510677145,124
DENV2 NS1,Senegal,40-59,Male,5.254944298706539,6.825723255600345,7.688868949535626,8.336849090509862,9.343041092946962,90
DENV2 NS1,Senegal,5-9,Female,3.5713915173316293,5.485182185393386,5.786904720738326,5.965006876248252,7.81235156462408,104
DENV2 NS1,Senegal,5-9,Male,3.647216214898239,5.555817705735748,5.763060950979429,5.948795895141798,8.760194866490778,109
DENV2 NS1,Senegal,<5,Female,3.320003303689823,3.5713915173316293,3.635450966193142,3.88409205681167,5.726657756578074,44
DENV2 NS1,Senegal,<5,Male,3.3164992677028393,3.5469497183440852,3.6159456039711952,3.7037414168743092,4.982829089541984,34
DENV2 NS1,Senegal,>59,Female,5.372628833761479,7.234333017975542,7.575607432949407,8.093240793975616,8.699076787884273,42
DENV2 NS1,Senegal,>59,Male,5.719627921801405,7.06461158204879,7.593895648034623,8.087520776332452,8.896833161792653,33
DENV2 VLP,French Guiana,18-39,Female,5.51228251347592,9.48706517030789,9.777492980051049,9.926068751820171,10.19713095301012,128
DENV2 VLP,French Guiana,18-39,Male,4.175795243082101,9.341918336985074,9.74907197404004,9.88542179038834,10.155380355800192,323
DENV2 VLP,French Guiana,40-59,Female,6.250552266750473,9.347120966460926,9.740401333813423,9.859320112063912,10.116157051895865,94
DENV2 VLP,French Guiana,40-59,Male,5.015963390106552,9.394216395065273,9.724065216691509,9.858918490113275,10.092980969386586,227
DENV2 VLP,French Guiana,>59,Female,8.39001787852439,8.76139127925164,9.13276467997889,9.504138080706143,9.875511481433394,2
DENV2 VLP,French Guiana,>59,Male,7.089338430616776,9.63580409248782,9.77417110192922,9.81397818818412,10.003782156202591,13
DENV2 VLP,New Caledonia,18-39,Female,4.382706286065701,8.085575386041324,9.48409374316584,9.866112803695271,10.105687014683708,156
DENV2 VLP,New Caledonia,18-39,Male,4.464197634643446,9.272312099545548,9.666009180630036,9.866971536565842,10.096103799286457,100
DENV2 VLP,New Caledonia,40-59,Female,4.399821513565839,9.123951280268315,9.74591136839381,9.898735406307368,10.074012622677053,173
DENV2 VLP,New Caledonia,40-59,Male,4.343365742942059,8.61252812024699,9.645744907854152,9.875004656494252,10.123427377092494,131
DENV2 VLP,New Caledonia,>59,Female,5.923983216840668,9.590702503181545,9.843594488234,9.921620651736353,10.089468955414198,25
DENV2 VLP,New Caledonia,>59,Male,5.490480255909095,9.32663336883906,9.722840404674423,10.002350058733882,10.068542858656558,15
DENV2 VLP,Peru,10-17,Female,3.943111235272742,5.842668124309904,8.335641620762264,9.463041423268546,10.141716010032749,80
DENV2 VLP,Peru,10-17,Male,3.6564398720119335,5.422538428438646,8.064974487823502,9.53716346921286,10.214618994742253,73
DENV2 VLP,Peru,18-39,Female,4.387188336548503,8.782053566498604,9.64343777327566,9.884521489579924,10.238472046921322,219
DENV2 VLP,Peru,18-39,Male,5.19243565419397,9.125568475454862,9.70255643871673,9.869155086303032,10.27558530403791,76
DENV2 VLP,Peru,40-59,Female,6.0155053207203295,9.33613593347726,9.755219459787817,9.931121510797965,10.200385238803506,84
DENV2 VLP,Peru,40-59,Male,4.511336766071962,9.509761886399122,9.773625217825888,9.877997736853793,10.158477063473534,58
DENV2 VLP,Peru,5-9,Female,3.82971159328597,4.736957551858625,5.55533984164015,8.391093953812781,10.038559642918209,63
DENV2 VLP,Peru,5-9,Male,3.976559169340283,5.029157085124832,5.590699403847272,8.347819770387492,9.959373416223649,63
DENV2 VLP,Peru,<5,Female,4.4358188996853585,5.5458258691689295,7.487006821657834,9.187341816016083,10.04250167700852,23
DENV2 VLP,Peru,<5,Male,4.174035635944261,5.09097285897409,5.985730719058248,7.969762058774042,9.959561637867123,33
DENV2 VLP,Peru,>59,Female,5.900798693983501,9.571427792045561,9.846610028878995,9.961163763947667,10.13156168452106,50
DENV2 VLP,Peru,>59,Male,7.419655527295279,9.725588999173462,9.883883343217637,9.962718894484466,10.17060151650085,58
DENV2 VLP,Senegal,10-17,Female,4.306799336103808,5.6423799299543855,7.192473338928488,8.36930419189967,9.932816980058826,154
DENV2 VLP,Senegal,10-17,Male,4.309377660436557,5.722831847900549,7.109995987075587,8.539238253519724,9.797196538000602,126
DENV2 VLP,Senegal,18-39,Female,4.565474483180688,7.81725550750718,8.95991380211232,9.520246380024783,9.933602250626077,234
DENV2 VLP,Senegal,18-39,Male,4.676057405329558,8.298326493384865,9.07127294425094,9.537888175506772,9.94787537687281,125
DENV2 VLP,Senegal,40-59,Female,4.984024161633709,9.127019015873433,9.414114617769297,9.67727302807354,10.054115711186668,124
DENV2 VLP,Senegal,40-59,Male,5.224336342077491,9.364884333185048,9.631444463965574,9.76079163771409,10.017136917384304,90
DENV2 VLP,Senegal,5-9,Female,3.9241142563274622,5.130157312495776,5.521235217130263,7.1286102306173325,9.760705666803076,104
DENV2 VLP,Senegal,5-9,Male,4.1521041955654105,5.559713450185015,6.924473329090393,7.754922969595273,9.90200946941667,109
DENV2 VLP,Senegal,<5,Female,3.6152065736655343,4.874821956630925,5.818271061990113,6.866666169209314,8.434646838432874,44
DENV2 VLP,Senegal,<5,Male,3.6112555290509034,4.4607583730440385,5.360225418248735,6.408269941104766,8.702312399710866,34
DENV2 VLP,Senegal,>59,Female,4.138537286016559,9.17499513997081,9.512855034941502,9.646942881098353,9.93057624021934,42
DENV2 VLP,Senegal,>59,Male,6.974306455034768,9.438108045173898,9.561398353297324,9.652267332429568,9.94801284314326,33
DENV3 EDIII,French Guiana,18-39,Female,4.447334669889843,5.522632792205467,6.062764648855767,7.165925740103446,9.078678947172314,128
DENV3 EDIII,French Guiana,18-39,Male,3.998166070558249,5.660861989811622,6.159408029584545,7.158501791498882,9.94841111141591,323
DENV3 EDIII,French Guiana,40-59,Female,4.832311826593651,5.71591589833638,6.142983657732577,7.214266727164065,10.261905384053213,94
DENV3 EDIII,French Guiana,40-59,Male,4.749234085326809,5.774532989196107,6.247861699631922,7.3973054208291735,10.285340200117496,227
DENV3 EDIII,French Guiana,>59,Female,5.160300564071145,5.508345015747905,5.856389467424665,6.204433919101426,6.552478370778186,2
DENV3 EDIII,French Guiana,>59,Male,5.478424058448623,5.631889388358678,5.777373855746747,6.167312893325992,7.203240650135144,13
DENV3 EDIII,New Caledonia,18-39,Female,4.361349871085562,5.302778765990607,5.639754813841126,6.0634855894839,9.4008599700797,156
DENV3 EDIII,New Caledonia,18-39,Male,4.394765268164983,5.343683082161009,5.703973922159781,6.096882353586054,7.313936795818351,100
DENV3 EDIII,New Caledonia,40-59,Female,4.543642719605712,5.445241823262851,5.760541510353507,6.145491771886991,7.371323111024696,173
DENV3 EDIII,New Caledonia,40-59,Male,4.669758356042269,5.368717478854908,5.785633964990725,6.098462757525688,8.257152735185407,131
DENV3 EDIII,New Caledonia,>59,Female,5.1807931331540775,5.558974839318906,5.78563371213416,6.188650838603684,7.387920520882591,25
DENV3 EDIII,New Caledonia,>59,Male,4.77868886484844,5.364521792307034,6.0479601129052,6.396111036775873,7.831439884181609,15
DENV3 EDIII,Peru,10-17,Female,4.250764313936431,4.947291650314091,5.286270085924832,5.797399940289996,7.86359349183736,80
DENV3 EDIII,Peru,10-17,Male,3.9027957628790984,4.898902759327029,5.187738894857046,5.6686639696549985,7.599416647573264,73
DENV3 EDIII,Peru,18-39,Female,4.183931601377544,5.151393359539767,5.530473460045166,5.985260718244418,8.09301933265128,219
DENV3 EDIII,Peru,18-39,Male,4.339286971391607,5.127707723582278,5.593685506408125,6.060814161444968,7.894694040808424,76
DENV3 EDIII,Peru,40-59,Female,4.74553733267121,5.383221895234596,5.786482998941249,6.1511377346924805,9.463051448178096,84
DENV3 EDIII,Peru,40-59,Male,4.6945735468806715,5.4310678294232755,5.774359887970988,6.452786523682739,8.097581035958813,58
DENV3 EDIII,Peru,5-9,Female,4.45436326917767,4.996279480013691,5.2800344784402276,5.974223646725935,7.534408815825408,63
DENV3 EDIII,Peru,5-9,Male,3.778607831329593,4.955690403953249,5.338831868293201,6.125987646687145,7.460221891108977,63
DENV3 EDIII,Peru,<5,Female,4.015450227001965,4.699556861293093,5.229403347613157,5.6271057898706776,7.400718178817279,23
DENV3 EDIII,Peru,<5,Male,3.779462285263149,5.037340060773271,5.423677237930953,5.9978029925833685,8.904942429078107,33
DENV3 EDIII,Peru,>59,Female,4.858275905796758,5.401982975186781,5.860234827923497,6.126341793232419,6.955592099635954,50
DENV3 EDIII,Peru,>59,Male,4.610150799680109,5.451239811887918,5.752998600594193,6.149593355319134,7.853239575781801,58
DENV3 EDIII,Senegal,10-17,Female,4.918445610503723,5.677254187724242,5.95178695685612,6.216236631907577,7.736027797256085,154
DENV3 EDIII,Senegal,10-17,Male,5.194023892039857,5.637175842004353,5.928069459586888,6.153215086948342,7.472104395090453,126
DENV3 EDIII,Senegal,18-39,Female,3.994286415059415,5.780359169523028,6.061577088722647,6.382101458349318,7.892341837295455,234
DENV3 EDIII,Senegal,18-39,Male,5.400889841555715,5.802573422562113,6.109642373319265,6.47653536240071,9.27737322080995,125
DENV3 EDIII,Senegal,40-59,Female,5.075890074727333,5.911677101492689,6.1089176763989155,6.540676921747725,8.988044908544206,124
DENV3 EDIII,Senegal,40-59,Male,5.420877263872696,5.905164833654458,6.173030734828311,6.472949177745926,8.21978200636738,90
DENV3 EDIII,Senegal,5-9,Female,3.8981102790337783,5.587745529782568,5.840001744524901,6.052687297444702,7.669990745694123,104
DENV3 EDIII,Senegal,5-9,Male,4.064903982273369,5.61106472750361,5.84491384725495,6.123699298485595,8.261974454618958,109
DENV3 EDIII,Senegal,<5,Female,3.4270194803884717,4.3213863555157035,4.688991548787357,5.25125035572876,7.53833023505441,44
DENV3 EDIII,Senegal,<5,Male,3.7847815937267746,4.32088291661893,4.654731356939919,5.024777308134764,6.767890594779653,34
DENV3 EDIII,Senegal,>59,Female,5.337448544330557,5.856509566389194,6.051412721076895,6.251747596784941,7.212450716839123,42
DENV3 EDIII,Senegal,>59,Male,4.939392779008497,5.951807470740024,6.18625229085628,6.400381775553403,7.550531683930767,33
DENV3 NS1,French Guiana,18-39,Female,3.537882550767544,6.255828105171964,8.257606535093233,8.81266054824556,9.488883744985149,128
DENV3 NS1,French Guiana,18-39,Male,3.4594109353260487,5.546563336711575,7.470486814220642,8.566728578332064,9.349396911588531,323
DENV3 NS1,French Guiana,40-59,Female,3.784574413861241,6.140977544547005,7.7442863244676055,8.756408990194977,9.442903964034878,94
DENV3 NS1,French Guiana,40-59,Male,3.784574413861241,5.465282272832032,7.452038069594181,8.483906016385259,9.419689217943516,227
DENV3 NS1,French Guiana,>59,Female,5.9774023599472494,6.793823202534677,7.610244045122105,8.426664887709531,9.24308573029696,2
DENV3 NS1,French Guiana,>59,Male,4.6980625103958085,5.796922909055994,7.105192626632616,8.442076186291022,9.010388025524042,13
DENV3 NS1,New Caledonia,18-39,Female,3.7584002744068368,4.439438360888827,5.30657141042165,8.516432286661168,9.483840541503,156
DENV3 NS1,New Caledonia,18-39,Male,3.905641516114838,4.784447262210199,7.75089818493764,8.394058569982874,9.355317295778242,100
DENV3 NS1,New Caledonia,40-59,Female,3.895922879381927,5.016402779457272,8.15384342932004,8.834889139997273,9.58303870149057,173
DENV3 NS1,New Caledonia,40-59,Male,3.672779328067717,4.820290952205614,7.767462393244329,8.762410380848669,9.394201406147014,131
DENV3 NS1,New Caledonia,>59,Female,4.977077621931352,7.739534250231141,8.446853322316514,8.742251417347147,9.235148713353553,25
DENV3 NS1,New Caledonia,>59,Male,4.127205809872178,5.366786043312603,8.385044850725253,8.788127704585907,9.10706174922028,15
DENV3 NS1,Peru,10-17,Female,3.336829127707748,3.85415465835984,4.404112724201417,5.0704547321457625,8.653179034158775,80
DENV3 NS1,Peru,10-17,Male,3.3312038950683753,3.814027586767682,4.3577335804556405,5.156210788548953,9.332826912578374,73
DENV3 NS1,Peru,18-39,Female,3.4927520273549613,4.489644565402522,7.269467138424217,8.762642477384404,9.922108856018763,219
DENV3 NS1,Peru,18-39,Male,3.6709300244864727,4.717536480597601,7.257085037244073,8.756228856803503,9.628582996856291,76
DENV3 NS1,Peru,40-59,Female,3.5281065645052063,4.977375403137443,7.632181770163239,8.844910704823917,9.935044341843833,84
DENV3 NS1,Peru,40-59,Male,3.7537353565115614,5.1984231865367905,7.7297635885282965,8.86338400017577,9.534734646520324,58
DENV3 NS1,Peru,5-9,Female,3.3666820908574295,3.64965762618691,3.906652358007542,4.6516685884385085,8.292103392188437,63
DENV3 NS1,Peru,5-9,Male,3.207617396227742,3.67971121321751,3.925735164357018,4.407847481800289,8.502170168254919,63
DENV3 NS1,Peru,<5,Female,3.4101362618383693,3.6532268759134054,4.0225263661410144,4.382915802574045,8.790257266665533,23
DENV3 NS1,Peru,<5,Male,3.3573209892557547,3.6954231235641952,3.8361230056673303,4.224780995459114,9.143691907519848,33
DENV3 NS1,Peru,>59,Female,4.022210698641815,5.432842967290011,8.076227472587059,8.846471347222709,9.521762271642343,50
DENV3 NS1,Peru,>59,Male,3.986550276732141,6.328959000878053,8.308855800564658,8.945287873465851,9.521899358527063,58
DENV3 NS1,Senegal,10-17,Female,4.827393840841908,5.411663832276079,5.679820317317025,5.8259740698295115,7.454539599635128,154
DENV3 NS1,Senegal,10-17,Male,4.991547523571025,5.4388129522397,5.648694078580825,5.831721727296472,7.784183830366641,126
DENV3 NS1,Senegal,18-39,Female,3.5389710110438117,5.737615151432249,6.021862791529982,6.575512229178335,8.619365121152496,234
DENV3 NS1,Senegal,18-39,Male,5.050521526030577,5.7494262663627405,6.015586734232877,6.589246430112925,8.834638628150664,125
DENV3 NS1,Senegal,40-59,Female,5.183079932698491,6.159752599647145,6.563439953734065,7.0506242448658325,8.637194025366556,124
DENV3 NS1,Senegal,40-59,Male,5.266752408422606,6.2976864369245,6.945055130413023,7.5847974078005755,9.051394286339544,90
DENV3 NS1,Senegal,5-9,Female,3.254866759939915,5.288512980415689,5.649391920620188,5.811369805293853,7.688971139391855,104
DENV3 NS1,Senegal,5-9,Male,3.2690513949318714,5.392044240449783,5.599319137897924,5.756981356966447,8.005682111946799,109
DENV3 NS1,Senegal,<5,Female,3.1335059029356476,3.283037636906611,3.4371883167338697,3.6698106120026233,5.592543172745231,44
DENV3 NS1,Senegal,<5,Male,3.1335059029356476,3.254866759939915,3.37700715071715,3.56335894475541,6.217189971362776,34
DENV3 NS1,Senegal,>59,Female,5.206543524460624,6.421798030575804,6.833989203388089,7.462938514369333,8.147775601241857,42
DENV3 NS1,Senegal,>59,Male,5.596485316023833,6.54042414520975,6.971269835774669,7.432581014815231,8.144106771262072,33
DENV3 VLP,French Guiana,18-39,Female,5.494348258046049,9.49334511787009,9.768299071050834,9.926595216401596,10.270844263307534,128
DENV3 VLP,French Guiana,18-39,Male,4.270084055109487,9.240205030828625,9.69118711038612,9.881906073705595,10.250889854581631,323
DENV3 VLP,French Guiana,40-59,Female,5.8618280959395745,9.313761433028073,9.678956362362577,9.890010097233727,10.123739224143662,94
DENV3 VLP,French Guiana,40-59,Male,5.1952547219975305,9.27530554239355,9.676231615405872,9.829386771381083,10.132632796745636,227
DENV3 VLP,French Guiana,>59,Female,8.697364531822384,8.969185005635726,9.241005479449067,9.512825953262407,9.78464642707575,2
DENV3 VLP,French Guiana,>59,Male,7.380470955717434,9.618618226149286,9.720302876278447,9.837982540787763,10.069249059882477,13
DENV3 VLP,New Caledonia,18-39,Female,4.3822844511944075,7.6297109240018,9.41196676939446,9.856059914695566,10.094089538326196,156
DENV3 VLP,New Caledonia,18-39,Male,4.453165644596327,8.989687929873499,9.595573965912251,9.854950128762502,10.145459972252866,100
DENV3 VLP,New Caledonia,40-59,Female,4.425122890887779,9.025381916170453,9.730432922725251,9.96155601391244,10.14021018654668,173
DENV3 VLP,New Caledonia,40-59,Male,4.260237016751566,8.44647242682315,9.603016728621885,9.936775002264177,10.130485529346169,131
DENV3 VLP,New Caledonia,>59,Female,6.12561891165509,9.59000974135712,9.865867382454123,9.957074492656114,10.13318073509977,25
DENV3 VLP,New Caledonia,>59,Male,4.924392284632747,9.312432992410102,9.724829851854064,10.004078736077396,10.127420624804234,15
DENV3 VLP,Peru,10-17,Female,3.822192888141673,5.730792354192243,8.193376468008374,9.300775861849191,9.939186489374784,80
DENV3 VLP,Peru,10-17,Male,3.5091189845022246,5.490908427161993,7.953756541161634,9.496815751830212,10.26421190968865,73
DENV3 VLP,Peru,18-39,Female,4.560329034275751,8.663566735116653,9.56875771015688,9.889589009258533,10.18636744775718,219
DENV3 VLP,Peru,18-39,Male,5.324228354997302,8.909672547368517,9.58972723787229,9.914808089284358,10.329051392537956,76
DENV3 VLP,Peru,40-59,Female,6.159650938288362,9.227511505423081,9.72111211964669,9.918262583958398,10.09208768376853,84
DENV3 VLP,Peru,40-59,Male,4.362601217331444,9.443330478910664,9.679125845880387,9.915570989563257,10.226746498041054,58
DENV3 VLP,Peru,5-9,Female,3.7573583440198624,4.767894277083872,5.635317426603593,8.193466456261756,10.060922459360324,63
DENV3 VLP,Peru,5-9,Male,4.088715479974304,5.205489025771756,5.851802710680652,7.6939755063044615,9.962265269994456,63
DENV3 VLP,Peru,<5,Female,4.631182088387929,6.122331153107947,7.664646744264282,8.778950742399172,10.074617334307604,23
DENV3 VLP,Peru,<5,Male,4.349645761032065,5.572363472460583,6.319478575734348,7.809179910907843,9.96376920888597,33
DENV3 VLP,Peru,>59,Female,6.255456803430868,9.47985782202913,9.757497278994318,9.98016957931075,10.258109819748272,50
DENV3 VLP,Peru,>59,Male,6.402023855048028,9.711228426884185,9.869752479048984,9.934519617029082,10.202649261649652,58
DENV3 VLP,Senegal,10-17,Female,4.773114829282572,5.988877053127835,7.064322886868968,7.859834828008076,10.017479483066644,154
DENV3 VLP,Senegal,10-17,Male,4.673337844222691,5.9224470630385335,6.893006266153362,7.987452374126885,9.701688002530938,126
DENV3 VLP,Senegal,18-39,Female,5.0503791988929665,7.464143925112991,8.589556141423717,9.241327820961079,9.973842521738405,234
DENV3 VLP,Senegal,18-39,Male,5.103240425823468,7.971358295028745,8.811076899271834,9.321925295510134,9.868484712737194,125
DENV3 VLP,Senegal,40-59,Female,5.637693305872801,8.861892779359513,9.184648443228724,9.513585368103254,9.982937339808004,124
DENV3 VLP,Senegal,40-59,Male,5.632768365709753,9.087829939263562,9.454835805463873,9.67567148003111,9.987004239371428,90
DENV3 VLP,Senegal,5-9,Female,4.395272554186003,5.473163962148966,5.82868338637385,6.299470417643432,9.64708865842688,104
DENV3 VLP,Senegal,5-9,Male,4.5006024592955605,5.892648386849235,6.802732602943407,7.509958815630915,9.80331829928338,109
DENV3 VLP,Senegal,<5,Female,3.3853259026035505,5.191955468988666,6.068502561803052,6.828283426066597,8.299988055951935,44
DENV3 VLP,Senegal,<5,Male,3.8088095162143927,4.6262289645794255,5.494730129941679,6.56043244701951,8.48629723139078,34
DENV3 VLP,Senegal,>59,Female,4.62808125263457,8.79050821602865,9.228679378126248,9.477630364428398,9.788443455331112,42
DENV3 VLP,Senegal,>59,Male,6.991711340766541,9.156992677876277,9.28721826703095,9.4733016831186,9.932599161698828,33
DENV4 EDIII,French Guiana,18-39,Female,4.261562374057637,5.446225352832204,5.945390047913762,6.848830461427007,8.80923622995757,128
DENV4 EDIII,French Guiana,18-39,Male,3.99856852895058,5.6907349768653726,6.232400229210431,7.200129280462748,9.400056366489078,323
DENV4 EDIII,French Guiana,40-59,Female,4.548720354084283,5.680511071760126,6.207814508786196,7.035898729390858,8.476121890984553,94
DENV4 EDIII,French Guiana,40-59,Male,4.409237987378613,5.795351400163826,6.2635713047934,7.349731753317357,9.668333846352908,227
DENV4 EDIII,French Guiana,>59,Female,5.761765486027686,6.0571224522865705,6.352479418545455,6.647836384804339,6.943193351063223,2
DENV4 EDIII,French Guiana,>59,Male,5.354322675577599,5.790473594389208,5.805107972286531,6.32411389592137,7.99791085763158,13
DENV4 EDIII,New Caledonia,18-39,Female,4.7860482551227586,5.38222844798548,5.7418560311651765,6.142795920740804,7.642794988727962,156
DENV4 EDIII,New Caledonia,18-39,Male,4.06326423121074,5.4179830929009185,5.764875139011107,6.277372042784077,7.511121618914964,100
DENV4 EDIII,New Caledonia,40-59,Female,4.63588638078808,5.367911992166626,5.745194415646531,6.212043623987814,8.115707302697354,173
DENV4 EDIII,New Caledonia,40-59,Male,4.4417405434553565,5.37354935827919,5.750387339605529,6.180479715823037,8.067137259396793,131
DENV4 EDIII,New Caledonia,>59,Female,4.835071398571621,5.472886332882406,5.910839054555709,6.291332103017318,7.614288777445882,25
DENV4 EDIII,New Caledonia,>59,Male,5.1848845780591,5.522830056288088,5.862176386829252,6.18493051434826,7.941202251034199,15
DENV4 EDIII,Peru,10-17,Female,4.223290308380366,4.970580559730337,5.27948324401732,5.814266027710843,7.644042109569922,80
DENV4 EDIII,Peru,10-17,Male,3.980834370785785,5.102409946227707,5.520425382339612,6.0118246360275,9.38519893057143,73
DENV4 EDIII,Peru,18-39,Female,3.985322708638985,5.184815752976417,5.53751393398856,5.97248707994617,8.368603527393141,219
DENV4 EDIII,Peru,18-39,Male,4.253412850087543,5.155718544149474,5.747192911528116,6.360534886912868,9.636652858484762,76
DENV4 EDIII,Peru,40-59,Female,4.400260142958071,5.270500901252328,5.76207464599615,6.357040491231205,8.747841046232482,84
DENV4 EDIII,Peru,40-59,Male,4.780168402953148,5.341830583435528,6.011680229873698,6.467169299606909,8.989353372136586,58
DENV4 EDIII,Peru,5-9,Female,4.255630789004729,4.879095883006739,5.223436556918121,5.952796897966943,7.527010201705088,63
DENV4 EDIII,Peru,5-9,Male,3.785629398838542,4.934468063155451,5.354549949698815,5.838021904599098,7.0817813733534525,63
DENV4 EDIII,Peru,<5,Female,4.008772950152752,4.8410701478731335,5.484899881016028,5.646563429243835,7.869840802952424,23
DENV4 EDIII,Peru,<5,Male,4.067820169864797,4.768409871981531,5.38126461750438,6.147084835972006,8.886148347006461,33
DENV4 EDIII,Peru,>59,Female,4.496488175052625,5.453287004263713,5.8709865883676535,6.288713948317133,8.0895904232664,50
DENV4 EDIII,Peru,>59,Male,4.786706047398734,5.2718918265172885,5.886935676432158,6.6806169528017865,8.474347057004078,58
DENV4 EDIII,Senegal,10-17,Female,5.129315062326963,5.900592008400896,6.149667204561329,6.4512348638024966,9.014901607306015,154
DENV4 EDIII,Senegal,10-17,Male,5.258006434747485,5.920206280068736,6.151724118020917,6.497175476124237,8.94370366559058,126
DENV4 EDIII,Senegal,18-39,Female,4.946042728348248,5.961810273652771,6.1823634220816395,6.515928702992274,9.49118363811152,234
DENV4 EDIII,Senegal,18-39,Male,5.363555611852904,6.012292406527367,6.311712301929387,6.611761898184102,8.880072138085726,125
DENV4 EDIII,Senegal,40-59,Female,5.3069260644745375,6.08426918257034,6.339007494414016,6.729309241167037,9.635554889620137,124
DENV4 EDIII,Senegal,40-59,Male,5.4559289319839195,6.169826799397496,6.3656058877236275,6.668700140206067,9.039582404756072,90
DENV4 EDIII,Senegal,5-9,Female,4.423338299145498,5.846600699693308,6.090063530944342,6.691584299075793,9.851558642275354,104
DENV4 EDIII,Senegal,5-9,Male,5.121933394811912,5.887022672691352,6.118022025653541,6.357637287273134,9.451697736700035,109
DENV4 EDIII,Senegal,<5,Female,3.92599276218324,4.462434428656054,4.773290622570444,5.423598706879115,6.83677955561945,44
DENV4 EDIII,Senegal,<5,Male,3.7402414544390545,4.30679585714988,4.661514723620037,5.039499530395935,6.99427856592596,34
DENV4 EDIII,Senegal,>59,Female,5.623697217367838,6.163948035775409,6.427689111304936,7.120480040448265,9.425531324395468,42
DENV4 EDIII,Senegal,>59,Male,5.254061947813553,6.097021406602159,6.3079163358401695,6.621170419934448,9.03590405726002,33
DENV4 NS1,French Guiana,18-39,Female,3.683327532820941,6.4603805282788915,7.582317544742555,8.57872139660347,9.31052043482464,128
DENV4 NS1,French Guiana,18-39,Male,3.7738804384193223,5.319547405878418,6.886122664393819,8.288245045054303,9.289572873734867,323
DENV4 NS1,French Guiana,40-59,Female,3.7682269766074272,5.876319145019401,7.354072182090217,8.490642452512983,9.208425265734125,94
DENV4 NS1,French Guiana,40-59,Male,3.689625285760633,5.308039472481232,6.742503627664941,8.011422700761509,9.149983695076685,227
DENV4 NS1,French Guiana,>59,Female,5.528851292227611,6.446796230034741,7.364741167841869,8.282686105648999,9.200631043456127,2
