xmin,xmax,xmid,count,density,n
3.6,3.8000000000000003,3.7,4,0.059171597633136036,338
3.8000000000000003,4,3.9000000000000004,5,0.07396449704142022,338
4,4.2,4.1,4,0.059171597633136036,338
4.2,4.4,4.300000000000001,11,0.1627218934911241,338
4.4,4.6000000000000005,4.5,9,0.1331360946745561,338
4.6000000000000005,4.800000000000001,4.700000000000001,18,0.2662721893491122,338
4.800000000000001,5,4.9,32,0.4733727810650904,338
5,5.2,5.1,32,0.4733727810650883,338
5.2,5.4,5.300000000000001,54,0.7988165680473365,338
5.4,5.6000000000000005,5.5,39,0.5769230769230763,338
5.6000000000000005,5.800000000000001,5.700000000000001,29,0.42899408284023627,338
5.800000000000001,6,5.9,19,0.28106508875739744,338
6,6.200000000000001,6.1000000000000005,14,0.20710059171597522,338
6.200000000000001,6.4,6.300000000000001,15,0.22189349112426113,338
6.4,6.6000000000000005,6.5,14,0.20710059171597614,338
6.6000000000000005,6.800000000000001,6.700000000000001,13,0.19230769230769212,338
6.800000000000001,7.000000000000001,6.9,10,0.1479289940828401,338
7.000000000000001,7.200000000000001,7.100000000000001,2,0.029585798816568018,338
7.200000000000001,7.4,7.300000000000001,3,0.04437869822485222,338
7.4,7.600000000000001,7.500000000000001,5,0.07396449704141972,338
7.600000000000001,7.800000000000001,7.700000000000001,3,0.04437869822485222,338
7.800000000000001,8.000000000000002,7.900000000000001,2,0.02958579881656789,338
8.000000000000002,8.200000000000001,8.100000000000001,0,0,338
8.200000000000001,8.4,8.3,0,0,338
8.4,8.600000000000001,8.5,0,0,338
8.600000000000001,8.8,8.700000000000001,1,0.014792899408284075,338
