xmin,xmax,xmid,count,density,n
3.4000000000000004,3.6000000000000005,3.5000000000000004,7,0.10355029585798807,338
3.6000000000000005,3.8000000000000003,3.7,33,0.48816568047337344,338
3.8000000000000003,4,3.9000000000000004,46,0.680473372781066,338
4,4.2,4.1,72,1.0650887573964487,338
4.2,4.4,4.300000000000001,61,0.9023668639053246,338
4.4,4.6000000000000005,4.5,35,0.5177514792899404,338
4.6000000000000005,4.800000000000001,4.700000000000001,15,0.22189349112426013,338
4.800000000000001,5,4.9,18,0.26627218934911334,338
5,5.2,5.1,15,0.22189349112426013,338
5.2,5.4,5.300000000000001,10,0.1479289940828401,338
5.4,5.6000000000000005,5.5,8,0.11834319526627207,338
5.6000000000000005,5.800000000000001,5.700000000000001,5,0.07396449704142005,338
5.800000000000001,6,5.9,3,0.04437869822485222,338
6,6.200000000000001,6.1000000000000005,2,0.02958579881656789,338
6.200000000000001,6.4,6.300000000000001,1,0.014792899408284075,338
6.4,6.6000000000000005,6.5,2,0.029585798816568018,338
6.6000000000000005,6.800000000000001,6.700000000000001,2,0.029585798816568018,338
6.800000000000001,7,6.9,0,0,338
7,7.200000000000001,7.1000000000000005,1,0.014792899408283945,338
7.200000000000001,7.4,7.300000000000001,0,0,338
7.4,7.6000000000000005,7.5,1,0.014792899408284009,338
7.6000000000000005,7.800000000000001,7.700000000000001,1,0.014792899408284009,338
