xmin,xmax,xmid,count,density,n
3.2,3.4000000000000004,3.3000000000000003,2,0.029585798816568018,338
3.4000000000000004,3.6,3.5,5,0.07396449704142022,338
3.6,3.8000000000000003,3.7,11,0.1627218934911241,338
3.8000000000000003,4,3.9000000000000004,15,0.22189349112426066,338
4,4.2,4.1,22,0.3254437869822482,338
4.2,4.4,4.300000000000001,24,0.3550295857988162,338
4.4,4.6,4.5,33,0.48816568047337444,338
4.6,4.8,4.699999999999999,20,0.2958579881656802,338
4.8,5,4.9,20,0.2958579881656802,338
5,5.2,5.1,25,0.36982248520710026,338
5.2,5.4,5.300000000000001,16,0.23668639053254414,338
5.4,5.6,5.5,16,0.2366863905325452,338
5.6,5.8,5.699999999999999,9,0.1331360946745561,338
5.8,6,5.9,11,0.1627218934911241,338
6,6.199999999999999,6.1,13,0.19230769230769298,338
6.199999999999999,6.4,6.3,11,0.1627218934911234,338
6.4,6.6,6.5,15,0.22189349112426113,338
6.6,6.8,6.699999999999999,11,0.1627218934911241,338
6.8,7,6.9,9,0.1331360946745561,338
7,7.199999999999999,7.1,10,0.14792899408284074,338
7.199999999999999,7.3999999999999995,7.299999999999999,6,0.08875739644970405,338
7.3999999999999995,7.6,7.5,8,0.11834319526627207,338
7.6,7.8,7.699999999999999,6,0.08875739644970405,338
7.8,8,7.9,4,0.059171597633136036,338
8,8.2,8.1,5,0.07396449704142037,338
8.2,8.399999999999999,8.299999999999999,0,0,338
8.399999999999999,8.6,8.5,3,0.04437869822485183,338
8.6,8.8,8.7,1,0.014792899408283945,338
8.8,9,8.9,2,0.02958579881656815,338
9,9.2,9.1,2,0.02958579881656815,338
9.2,9.399999999999999,9.299999999999999,0,0,338
9.399999999999999,9.6,9.5,1,0.014792899408283945,338
9.6,9.8,9.7,0,0,338
9.8,10,9.9,2,0.02958579881656815,338
